bar,equity
0,1000.0
1,1002.098182676422
2,1001.2556053811659
3,1002.5552670914955
4,1000.770985760365
5,1001.2941546691841
6,999.52639446149
7,1001.2721265046023
8,994.2836912910077
9,994.2836912910077
10,994.2836912910077
11,994.2836912910077
12,994.2836912910077
13,996.3819586657312
14,996.2391446559333
15,994.6901619342788
16,988.1591674092886
17,988.1591674092886
18,988.1591674092886
19,988.1591674092886
20,988.1591674092886
21,988.1591674092886
22,988.1591674092886
23,988.1591674092886
24,987.9834770553477
25,988.6492510281761
26,988.6122635852412
27,985.9584145546613
28,985.9584145546613
29,985.9584145546613
30,985.9584145546613
31,985.9584145546613
32,985.9584145546613
33,985.9584145546613
34,985.9584145546613
35,985.9584145546613
36,985.9584145546613
37,985.9584145546613
38,985.9584145546613
39,985.9584145546613
40,985.9584145546613
41,984.0132373581722
42,983.5498814693858
43,987.2980177182812
44,990.4772813908448
45,981.8478514224579
46,986.5823393157993
47,978.9851378125305
48,978.9851378125305
49,978.9851378125305
50,978.9851378125305
51,978.9851378125305
52,978.9851378125305
53,978.9851378125305
54,978.9851378125305
55,978.9851378125304
56,983.3706506075775
57,991.5541026387239
58,996.6506645956863
59,993.1294810214106
60,992.780343109572
61,996.6208601397976
62,989.4677907265169
63,986.55121182884
64,980.5605161952174
65,980.5605161952174
66,980.5605161952174
67,977.0596577363373
68,977.4200402247515
69,973.2468715774013
70,973.2468715774013
71,973.2468715774013
72,973.2468715774013
73,973.2468715774013
74,973.2468715774013
75,973.2468715774013
76,973.2468715774013
77,973.2468715774013
78,973.2468715774013
79,973.2468715774013
80,973.2468715774013
81,973.2468715774013
82,973.2468715774013
83,973.2468715774013
84,973.2468715774013
85,973.2468715774013
86,973.2468715774013
87,973.2468715774013
88,973.2468715774013
89,973.2468715774013
90,973.2468715774013
91,973.2468715774013
92,973.2468715774013
93,973.2468715774013
94,973.2468715774013
95,973.2468715774013
96,973.2468715774013
97,973.2468715774013
98,973.2468715774013
99,973.2468715774013
100,973.2468715774013
101,973.2468715774013
102,973.2468715774013
103,973.2468715774013
104,973.2468715774013
105,973.2468715774013
106,973.2468715774013
107,973.2468715774013
108,973.2468715774013
109,973.2468715774013
110,973.2468715774013
111,973.2468715774013
112,972.1985246820442
113,964.0865588995233
114,964.0865588995233
115,964.0865588995233
116,964.0865588995233
117,962.9587348136369
118,964.9301346385605
119,967.6442478858971
120,968.5336701324906
121,967.2866451269575
122,962.2710372002914
123,962.2710372002914
124,962.2710372002914
125,962.2710372002914
126,962.2710372002914
127,965.7129765652486
128,964.6168175318228
129,965.7568229265856
130,963.5060430446179
131,960.4952595661414
132,960.4952595661414
133,960.4952595661414
134,960.4919795062248
135,961.7220019749345
136,962.9192238444787
137,963.7589191831178
138,965.7039947136374
139,958.5075432567065
140,958.5075432567065
141,958.5075432567065
142,958.5075432567065
143,958.5075432567065
144,958.5075432567065
145,958.5075432567065
146,958.5075432567065
147,958.5075432567065
148,958.5075432567065
149,958.5075432567065
150,958.5075432567065
151,958.5075432567065
152,958.5075432567065
153,958.5075432567065
154,958.5075432567065
155,958.5075432567065
156,958.5075432567065
157,958.5075432567065
158,958.5075432567065
159,958.5075432567065
160,958.5075432567065
161,958.5075432567065
162,958.5075432567065
163,958.5075432567065
164,958.5075432567065
165,958.5075432567065
166,958.5075432567065
167,958.5075432567065
168,958.5075432567065
169,958.5075432567065
170,958.5075432567065
171,958.5075432567065
172,958.5075432567065
173,958.5075432567065
174,958.5075432567065
175,958.5075432567065
176,958.5075432567065
177,958.5075432567066
178,955.6189935387927
179,964.5798229556791
180,973.3930622409933
181,969.8192726264939
182,965.8132547695329
183,955.4714034072204
184,954.2590558978768
185,954.4382724862146
186,952.2665891216516
187,952.2665891216516
188,954.9673722923403
189,957.501526167151
190,957.501526167151
