bar,equity
0,1000.0
1,1001.8494117647058
2,1001.0729411764705
3,1006.6423529411763
4,1004.3047058823529
5,1004.9176470588235
6,1005.5858823529411
7,1001.3599999999999
8,997.6741176470588
9,997.6741176470588
10,997.6741176470588
11,997.6741176470588
12,997.6741176470588
13,997.6741176470588
14,997.6741176470588
15,997.6741176470588
16,997.6741176470588
17,997.6741176470588
18,997.6741176470588
19,997.6741176470588
20,997.6741176470588
21,997.6741176470588
22,997.6741176470588
23,992.7050882825704
24,992.7050882825704
25,992.7050882825704
26,996.2667520045284
27,1001.9574326403962
28,1000.5028372043696
29,1002.4861950416953
30,1001.8137688936281
31,996.4822476246804
32,992.7150649316516
33,992.7150649316516
34,988.9013200551797
35,988.9013200551797
36,988.9013200551797
37,988.9013200551797
38,988.9013200551797
39,988.9013200551797
40,988.9013200551797
41,988.9013200551797
42,988.9013200551797
43,988.9013200551797
44,988.9013200551797
45,988.9013200551797
46,988.9013200551797
47,988.9013200551797
48,988.9013200551797
49,988.9013200551797
50,988.9013200551797
51,988.9013200551797
52,988.9013200551797
53,988.9013200551797
54,988.9013200551797
55,988.9013200551797
56,988.9013200551797
57,988.9013200551797
58,988.9013200551797
59,988.9013200551797
60,988.9013200551797
61,988.9013200551797
62,988.9013200551797
63,988.9013200551797
64,988.9013200551797
65,988.9013200551797
66,988.9013200551797
67,988.9013200551797
68,988.9013200551797
69,988.9013200551797
70,988.9013200551797
71,988.9013200551797
72,988.9013200551797
73,988.9013200551797
74,988.9013200551797
75,988.9013200551797
76,988.9013200551797
77,988.9013200551797
78,988.9013200551797
79,988.9013200551797
80,988.9013200551797
81,988.9013200551797
82,988.9013200551797
83,988.9013200551797
84,988.9013200551797
85,988.9013200551797
86,988.9013200551797
87,988.9013200551797
88,988.9013200551797
89,988.9013200551797
90,988.9013200551797
91,988.9013200551797
92,988.9013200551797
93,988.9013200551797
94,988.9013200551797
95,988.9013200551797
96,988.9013200551797
97,988.9013200551797
98,988.9013200551797
99,988.9013200551797
100,991.9243674509135
101,989.5466018408149
102,985.831343075036
103,985.831343075036
104,986.5891267517762
105,982.0136480960152
106,982.0136480960152
107,982.0136480960152
108,982.0136480960152
109,982.0136480960152
110,982.0136480960152
111,982.0136480960152
112,982.0136480960152
113,982.0136480960152
114,982.0136480960152
115,982.0136480960152
116,985.2573338224344
117,989.3718982027582
118,989.6162238836298
119,987.9164366314305
120,1009.1382954644448
121,1002.7588470117461
122,999.618587493794
123,995.2282198908912
124,988.3256446736267
125,988.8217906881575
126,986.1387049902414
127,990.9202934686505
128,988.8607628826524
129,988.3466297014315
130,982.8050834303725
131,982.8050834303725
132,982.8050834303725
133,982.8050834303725
134,982.8050834303725
135,982.8050834303725
136,982.8050834303725
137,982.8050834303725
138,982.8050834303725
139,982.8050834303725
140,982.8050834303725
141,982.8050834303725
142,982.8050834303725
143,982.8050834303725
144,982.8050834303725
145,982.8050834303725
146,982.8050834303725
147,982.8050834303725
148,982.8050834303725
149,982.8050834303725
150,982.8050834303725
151,982.8050834303725
152,982.8050834303725
153,982.8050834303725
154,982.8050834303725
155,982.8050834303725
156,982.8050834303725
157,982.8050834303725
158,982.8050834303725
159,982.8050834303725
160,982.8050834303725
161,982.8050834303725
162,982.8050834303725
163,982.8050834303725
164,982.8050834303725
165,982.8050834303725
166,982.8050834303725
167,982.8050834303725
168,982.8050834303725
169,982.8050834303725
170,982.8050834303725
171,982.8050834303725
172,982.8050834303725
173,982.8050834303725
174,982.8050834303725
175,982.8050834303725
176,982.8050834303725
177,982.8050834303725
178,982.8050834303725
179,982.8050834303725
180,982.8050834303725
181,981.0015367793706
182,980.5434534523292
183,966.1976854344362
184,966.1976854344362
185,966.1976854344362
186,966.1976854344362
187,966.1976854344362
188,966.1976854344362
189,966.1976854344362
