bar,equity
0,1000.0
1,1000.0
2,1000.0
3,1000.0
4,1000.0
5,1000.0
6,1000.1691229765644
7,1000.5665619714907
8,997.5604010630587
9,994.0045904807924
10,994.0045904807924
11,994.0045904807923
12,993.0949791752582
13,993.8365101308567
14,994.202332068952
15,996.6741019209469
16,994.1726708307281
17,990.5342256085916
18,990.5342256085916
19,990.5342256085916
20,987.0481056862589
21,990.7451859669778
22,993.2345181959356
23,984.9332280934366
24,984.3636351257937
25,982.4966359540754
26,982.4966359540754
27,985.1347127422565
28,982.619814636792
29,982.2400136984157
30,982.5274306247545
31,978.5446532169168
32,978.5446532169168
33,978.5446532169168
34,978.5446532169168
35,978.5446532169168
36,978.5446532169168
37,978.5446532169168
38,978.5446532169168
39,978.5446532169168
40,978.5446532169168
41,978.5446532169168
42,978.5446532169168
43,978.5446532169168
44,978.5446532169168
45,978.5446532169168
46,978.5446532169168
47,978.5446532169168
48,978.5446532169168
49,978.5446532169168
50,978.5446532169168
51,978.5446532169168
52,978.5446532169168
53,978.5446532169168
54,978.5446532169168
55,978.5446532169168
56,978.5446532169168
57,978.5446532169168
58,978.5446532169168
59,978.5446532169168
60,978.5446532169168
61,978.5446532169168
62,978.5446532169168
63,978.5446532169168
64,978.5446532169167
65,979.4778179417349
66,982.0024759301131
67,982.4371005964667
68,979.3499871575133
69,975.1379628174091
70,973.220501054084
71,973.220501054084
72,973.220501054084
73,973.220501054084
74,973.220501054084
75,973.220501054084
76,973.220501054084
77,973.220501054084
78,973.220501054084
79,973.220501054084
80,973.220501054084
81,973.220501054084
82,973.220501054084
83,973.220501054084
84,973.220501054084
85,973.220501054084
86,973.220501054084
87,973.220501054084
88,971.8954337559783
89,968.0475514952868
90,968.0475514952868
91,968.0475514952868
92,968.0475514952868
93,968.0475514952868
94,968.0475514952868
95,968.0475514952868
96,968.0475514952868
97,968.0475514952868
98,968.0475514952868
99,968.0475514952868
100,968.0475514952868
101,968.0475514952868
102,968.0475514952868
103,968.0475514952868
104,968.0475514952868
105,968.0475514952868
106,968.0475514952868
107,968.0475514952868
108,968.0475514952868
109,968.0475514952868
110,968.0475514952868
111,969.3703158573412
112,970.2679059601637
113,962.6525625614794
114,962.6525625614794
115,962.6525625614794
116,962.6525625614794
117,962.0359982085347
118,967.0846193063483
119,965.751398984721
120,964.6343765530875
121,962.9488337440632
122,965.6433000397243
123,962.2361814400102
124,962.2361814400102
125,962.2361814400102
126,962.2361814400102
127,962.2361814400102
128,962.2361814400102
129,962.2361814400102
130,962.2361814400102
131,962.2361814400102
132,962.2361814400102
133,962.2361814400102
134,962.2361814400102
135,962.2361814400102
136,962.2361814400102
137,962.2361814400102
138,962.2361814400102
139,962.2361814400102
140,962.2361814400102
141,962.2361814400102
142,962.2361814400102
143,962.2361814400102
144,962.2361814400102
145,962.2361814400102
146,962.2361814400102
147,962.2361814400102
148,962.2361814400102
149,962.2361814400102
150,962.2361814400102
151,962.2361814400102
152,962.2361814400102
153,962.2361814400102
154,962.2361814400102
155,962.2361814400102
156,962.2361814400102
157,962.2361814400102
158,962.2361814400102
159,962.2361814400102
160,962.2361814400102
161,962.2361814400102
162,962.2361814400102
163,962.2361814400102
164,962.2361814400102
165,962.2361814400102
166,962.2361814400102
167,962.2361814400102
168,962.2361814400102
169,962.2361814400102
170,962.2361814400103
171,968.8043886384204
172,968.3650677622109
173,969.2617144685728
174,969.8270700223834
175,968.2786439832845
176,969.3697441922309
177,973.3380360412702
178,973.1183756031655
179,979.5281392068771
180,977.4287615771223
181,976.4672970365655
182,978.9951925701641
183,980.3059532172152
184,982.6465972298065
185,985.3905522107212
186,986.4384405302044
187,987.464722904956
188,984.6559500898464
189,985.7038384093296
190,985.7038384093296
